[-0.07005509272074323, -0.031199458173796008, 5]
[-0.16983054486605897, -0.061264124840462904, 5]
[-0.16983054486605897, -0.061264124840462904, 5]
[-0.18835780663427376, -0.06734173595157376, 5]
[-0.13186984547749475, -0.03676073595157387, 5]
[-0.13186984547749475, -0.03676073595157387, 5]
[-0.183265777513562, -0.05861518039601844, 5]
[-0.183265777513562, -0.05861518039601844, 5]
[-0.2066076673338438, -0.06863023595157396, 5]
[-0.2066076673338438, -0.06863023595157396, 5]
[-0.2066076673338438, -0.06863023595157396, 5]
[-0.2066076673338438, -0.06863023595157396, 5]
[-0.22015264710724583, -0.07066518039601835, 5]
[-0.22015264710724583, -0.07066518039601835, 5]
[-0.26327887195892374, -0.08831545817379617, 5]
[-0.26327887195892374, -0.08831545817379617, 5]
[-0.26327887195892374, -0.08831545817379617, 5]
[-0.27536531804780673, -0.08831545817379617, 5]
[-0.2983094378913033, -0.09876229150712947, 5]
[-0.2983094378913033, -0.09876229150712947, 5]
[-0.2983094378913033, -0.09876229150712947, 5]
[-0.2412311232335508, -0.06668406928490711, 5]
[-0.2412311232335508, -0.06668406928490711, 5]
[-0.2412311232335508, -0.06668406928490711, 5]
[-0.2412311232335508, -0.06668406928490711, 5]
[-0.20502584254119066, -0.04434590261824039, 5]
[-0.20502584254119066, -0.04434590261824039, 5]
[-0.20502584254119066, -0.04434590261824039, 5]
[-0.19591720751302547, -0.03663112484046284, 5]
[-0.19591720751302547, -0.03663112484046284, 5]
[-0.2334119278554093, -0.05399012484046282, 5]
[-0.2334119278554093, -0.05399012484046282, 5]
[-0.2309841378032209, -0.05138823595157387, 5]
[-0.2309841378032209, -0.05138823595157387, 5]
[-0.2309841378032209, -0.05138823595157387, 5]
[-0.20800799625107985, -0.03660001372935163, 5]
[-0.20800799625107985, -0.03660001372935163, 5]
[-0.20800799625107985, -0.03660001372935163, 5]
[-0.20800799625107985, -0.03660001372935163, 5]
[-0.24842537353859456, -0.05337401372935162, 5]
