36,0,0,0
0,-1.3160571034363941,-1.4007141035914514,1.7480544090883934
0,-1.3160571034363941,-1.4007141035914514,1.7480544090883934
0,-1.3537494932789915,-1.3881282361511136,1.6855466636586927
0,-1.3537494932789915,-1.3881282361511136,1.6855466636586927
0,-1.3361572177571588,-1.3609188072769067,1.7250989661015381
0,-1.342782223383102,-1.350592462588178,1.708012890856214
0,-1.342782223383102,-1.350592462588178,1.708012890856214
0,-1.3478428858842626,-1.3483693855913517,1.7102188124978097
0,-1.3478428858842626,-1.3483693855913517,1.7102188124978097
0,-1.3504392782497383,-1.3551752654177243,1.6802228858413346
0,-1.3504392782497383,-1.3551752654177243,1.6802228858413346
1,1.3422733520914445,1.350592462588178,1.6522243139808417
1,1.3422733520914445,1.350592462588178,1.6522243139808417
1,1.3423539137285039,1.3423859355639867,1.6373342120003773
1,1.3423539137285039,1.3423859355639867,1.6373342120003773
1,1.3481535509268796,1.3563554106501732,1.6162202659073008
1,1.3481535509268796,1.3563554106501732,1.6162202659073008
1,1.3468390564981847,1.3824615727028362,1.5917804203916242
1,1.3468390564981847,1.3824615727028362,1.5917804203916242
1,1.3547993634124065,1.4011780757633907,1.6548522562355688
1,1.3515856793899153,1.449965516831348,1.626934318586518
1,1.3515856793899153,1.449965516831348,1.626934318586518
2,1.3260592850739354,1.4300349646075083,1.6636942687590976
2,1.3260592850739354,1.4300349646075083,1.6636942687590976
2,1.2994413574654784,1.3787313008704778,1.707079314239322
2,1.2994413574654784,1.3787313008704778,1.707079314239322
2,1.2894807680460878,1.3384319183283104,1.7297771466285834
2,1.2894807680460878,1.3384319183283104,1.7297771466285834
2,1.2535102946243242,1.280039061903971,1.78255450694549
2,1.2535102946243242,1.280039061903971,1.78255450694549
2,1.2295332153736533,1.24787819918452,1.8549039894942618
2,1.2295332153736533,1.24787819918452,1.8549039894942618
2,1.2031256741455025,1.2104957662049047,1.9061430166084607
2,1.2031256741455025,1.2104957662049047,1.9061430166084607
2,1.2020614561471434,1.20208152801713,1.91307773332541
2,1.2020614561471434,1.20208152801713,1.91307773332541
2,1.19484940852809,1.1985407794480751,1.9596708685037254
2,1.19484940852809,1.1985407794480751,1.9596708685037254
3,0.6439177837053646,1.1820744477400738,2.052668817834066
3,0.6439177837053646,1.1820744477400738,2.052668817834066
3,0.6354790935829867,1.060235822824338,2.060535714904505
3,0.6354790935829867,1.060235822824338,2.060535714904505
3,0.5616331160780699,0.9304837451562497,2.131048936547253
3,0.5616331160780699,0.9304837451562497,2.131048936547253
3,0.4801937678370722,0.803616824114579,2.2108972262272184
3,0.4801937678370722,0.803616824114579,2.2108972262272184
3,0.4696765393088838,0.6888396039717823,2.230945823344877
3,0.4696765393088838,0.6888396039717823,2.230945823344877
3,0.40730950800208965,0.5807753438292641,2.312666676779307
3,0.40730950800208965,0.5807753438292641,2.312666676779307
3,0.3685694644028435,0.4738143096192863,2.377284350741743
3,0.3725029236722556,0.3981205847478895,2.372665860475116
3,0.3725029236722556,0.3981205847478895,2.372665860475116
