-25.752936833333333,28.227722233333335,0.02,14.33491
-25.752936899999998,28.227722233333335,0.03,14.33491
-25.752937033333335,28.2277222,0.03,14.33491
-25.7529373,28.2277222,0.06,14.33491
-25.75293773333333,28.227722033333333,0.15,14.33491
-25.752939033333334,28.227721566666663,0.46,210.0689566666667
-25.75294046666666,28.227720599999998,0.56,209.67109000000002
-25.752942899999997,28.2277188,0.73,212.27644333333333
-25.752945999999998,28.227717,0.78,213.5733766666667
-25.752948299999996,28.22771493333333,0.82,217.61038666666664
-25.752951433333333,28.227711933333335,0.75,219.18965333333335
-25.75295393333333,28.22771063333333,0.81,209.36004333333335
-25.75295713333333,28.22770993333333,0.6,196.49666333333334
-25.752959966666666,28.227709,0.62,194.52752333333333
-25.752962,28.227708766666666,0.47,186.31338000000002
-25.75296383333333,28.227709166666667,0.41,176.5430266666667
-25.752965199999995,28.227710499999997,0.16,155.74151
-25.75296583333333,28.22771033333333,0.1,151.75997
