-25.7454021,28.2475359,1.22,17.32208
-25.7454021,28.2475359,1.22,17.32208
-25.745400999999998,28.2475363,1.27,18.4323
-25.745400999999998,28.2475363,1.27,18.4323
-25.7454,28.247536399999998,1.17,16.20093
-25.7454,28.247536399999998,1.17,16.20093
-25.745399,28.2475365,1.13,13.619570000000001
-25.745399,28.2475365,1.13,13.619570000000001
-25.7453979,28.2475368,1.27,13.87823
-25.7453979,28.2475368,1.27,13.87823
-25.7453966,28.247537299999998,1.43,16.206660000000003
-25.7453966,28.247537299999998,1.43,16.206660000000003
-25.745395199999997,28.2475377,1.56,16.14496
-25.745393999999997,28.2475383,1.53,18.89589
-25.745393999999997,28.2475383,1.53,18.89589
-25.7453926,28.247538799999997,1.62,18.71338
-25.7453926,28.247538799999997,1.62,18.71338
-25.745391299999998,28.2475393,1.63,18.78599
-25.745391299999998,28.2475393,1.63,18.78599
-25.745389799999998,28.247539399999997,1.59,14.916990000000002
-25.745389799999998,28.247539399999997,1.59,14.916990000000002
-25.7453884,28.2475399,1.59,15.36156
-25.7453884,28.2475399,1.59,15.36156
-25.7453871,28.2475401,1.55,13.72779
-25.7453871,28.2475401,1.55,13.72779
-25.745385499999998,28.2475402,1.69,8.34374
-25.745385499999998,28.2475402,1.69,8.34374
-25.7453841,28.247540299999997,1.61,7.18951
-25.7453841,28.247540299999997,1.61,7.18951
-25.7453827,28.2475402,1.53,4.209210000000001
-25.7453827,28.2475402,1.53,4.209210000000001
-25.7453813,28.247539999999997,1.54,358.49819
-25.7453799,28.247539699999997,1.5,355.00034000000005
-25.7453799,28.247539699999997,1.5,355.00034000000005
-25.745378499999998,28.2475395,1.56,354.82355
-25.745378499999998,28.2475395,1.56,354.82355
-25.7453772,28.247539099999997,1.59,349.81674000000004
-25.7453772,28.247539099999997,1.59,349.81674000000004
-25.745376099999998,28.2475386,1.31,345.27502000000004
-25.745376099999998,28.2475386,1.31,345.27502000000004
-25.7453747,28.2475381,1.49,343.60196
-25.7453747,28.2475381,1.49,343.60196
-25.7453734,28.2475375,1.59,342.11516
-25.7453734,28.2475375,1.59,342.11516
-25.7453723,28.2475368,1.41,337.21671000000003
-25.7453723,28.2475368,1.41,337.21671000000003
-25.7453711,28.247536,1.52,334.57829000000004
-25.7453711,28.247536,1.52,334.57829000000004
-25.745369999999998,28.2475353,1.43,332.82173
-25.745369999999998,28.2475353,1.43,332.82173
-25.745369,28.2475344,1.45,328.37063
-25.745369,28.2475344,1.45,328.37063
-25.745367899999998,28.247533699999998,1.42,327.62330000000003
-25.745367899999998,28.247533699999998,1.42,327.62330000000003
-25.7453671,28.2475326,1.36,319.54731000000004
-25.7453671,28.2475326,1.36,319.54731000000004
-25.7453661,28.247531499999997,1.5,318.99579
-25.7453661,28.247531499999997,1.5,318.99579
-25.7453653,28.247530599999997,1.28,316.48673
-25.7453653,28.247530599999997,1.28,316.48673
-25.745364499999997,28.247529399999998,1.48,311.75393
-25.745364499999997,28.247529399999998,1.48,311.75393
-25.7453637,28.247528199999998,1.48,309.89475000000004
-25.7453637,28.247528199999998,1.48,309.89475000000004
-25.745362999999998,28.2475269,1.46,305.82893
-25.745362999999998,28.2475269,1.46,305.82893
-25.7453625,28.2475259,1.3,304.18319
-25.7453625,28.2475259,1.3,304.18319
-25.7453617,28.247524499999997,1.52,303.08945
-25.7453613,28.2475232,1.37,298.51894000000004
-25.7453613,28.2475232,1.37,298.51894000000004
-25.745360899999998,28.2475219,1.4,295.58029000000005
-25.745360899999998,28.2475219,1.4,295.58029000000005
-25.7453605,28.2475207,1.35,292.57369
-25.7453605,28.2475207,1.35,292.57369
-25.745360299999998,28.247519399999998,1.28,288.52194000000003
-25.745360299999998,28.247519399999998,1.28,288.52194000000003
-25.7453599,28.247518,1.4,287.83928000000003
-25.7453599,28.247518,1.4,287.83928000000003
-25.745359699999998,28.2475167,1.31,285.30113
-25.745359699999998,28.2475167,1.31,285.30113
-25.7453595,28.2475153,1.35,282.21719
-25.7453595,28.2475153,1.35,282.21719
-25.745359399999998,28.247514,1.36,280.85063
-25.745359399999998,28.247514,1.36,280.85063
-25.745359399999998,28.2475126,1.39,276.42786
-25.745359399999998,28.2475126,1.39,276.42786
-25.7453596,28.247511099999997,1.45,271.98354
-25.7453596,28.247511099999997,1.45,271.98354
-25.7453596,28.2475097,1.38,270.92131
-25.7453596,28.2475097,1.38,270.92131
-25.7453598,28.2475083,1.42,268.30467000000004
-25.7453598,28.2475083,1.42,268.30467000000004
-25.7453601,28.247506899999998,1.4,264.24477
-25.7453601,28.247506899999998,1.4,264.24477
-25.745360299999998,28.2475056,1.37,262.31478000000004
-25.7453608,28.247504199999998,1.46,257.70123
-25.7453608,28.247504199999998,1.46,257.70123
-25.745361199999998,28.247503,1.31,254.39769
-25.745361199999998,28.247503,1.31,254.39769
-25.745362,28.2475015,1.55,248.38639000000003
-25.745362,28.2475015,1.55,248.38639000000003
-25.745362399999998,28.2475004,1.29,247.78948000000003
-25.745362399999998,28.2475004,1.29,247.78948000000003
-25.7453631,28.247498999999998,1.51,243.7521
-25.7453631,28.247498999999998,1.51,243.7521
-25.7453637,28.247498,1.25,242.11991000000003
-25.7453637,28.247498,1.25,242.11991000000003
-25.745364499999997,28.247497,1.32,237.43686000000002
-25.745365099999997,28.2474958,1.31,236.85301
-25.745365099999997,28.2474958,1.31,236.85301
-25.7453661,28.2474946,1.51,233.19159000000002
-25.7453661,28.2474946,1.51,233.19159000000002
-25.745366699999998,28.2474937,1.18,231.86984
-25.745366699999998,28.2474937,1.18,231.86984
-25.7453678,28.2474925,1.52,230.47962
-25.7453678,28.2474925,1.52,230.47962
-25.7453686,28.2474915,1.38,229.28445000000002
-25.7453686,28.2474915,1.38,229.28445000000002
-25.7453695,28.2474906,1.28,226.7958
-25.7453695,28.2474906,1.28,226.7958
-25.7453705,28.2474895,1.46,225.84570000000002
-25.7453705,28.2474895,1.46,225.84570000000002
-25.7453713,28.247488599999997,1.31,226.34332
-25.7453713,28.247488599999997,1.31,226.34332
