0,0
1.67,-2.7
1.67,-2.7
1.79,-2.74
1.79,-2.74
1.91,-2.75
1.91,-2.75
2.02,-2.76
2.02,-2.76
2.14,-2.79
2.14,-2.79
2.28,-2.84
2.28,-2.84
2.44,-2.88
2.57,-2.94
2.57,-2.94
2.73,-2.99
2.73,-2.99
2.87,-3.04
2.87,-3.04
3.04,-3.05
3.04,-3.05
3.19,-3.1
3.19,-3.1
3.33,-3.12
3.33,-3.12
3.51,-3.13
3.51,-3.13
3.67,-3.14
3.67,-3.14
3.82,-3.13
3.82,-3.13
3.98,-3.11
4.13,-3.08
4.13,-3.08
4.29,-3.06
4.29,-3.06
4.43,-3.02
4.43,-3.02
4.55,-2.97
4.55,-2.97
4.71,-2.92
4.71,-2.92
4.85,-2.86
4.85,-2.86
4.97,-2.79
4.97,-2.79
5.11,-2.71
5.11,-2.71
5.23,-2.64
5.23,-2.64
5.34,-2.55
5.34,-2.55
5.46,-2.48
5.46,-2.48
5.55,-2.37
5.55,-2.37
5.66,-2.26
5.66,-2.26
5.75,-2.17
5.75,-2.17
5.84,-2.05
5.84,-2.05
5.93,-1.93
5.93,-1.93
6.0,-1.8
6.0,-1.8
6.06,-1.7
6.06,-1.7
6.15,-1.56
6.19,-1.42
6.19,-1.42
6.24,-1.29
6.24,-1.29
6.28,-1.17
6.28,-1.17
6.3,-1.04
6.3,-1.04
6.35,-0.9
6.35,-0.9
6.37,-0.77
6.37,-0.77
6.39,-0.63
6.39,-0.63
6.4,-0.5
6.4,-0.5
6.4,-0.36
6.4,-0.36
6.38,-0.21
6.38,-0.21
6.38,-0.07
6.38,-0.07
6.36,0.07
6.36,0.07
6.33,0.21
6.33,0.21
6.3,0.34
6.25,0.48
6.25,0.48
6.2,0.6
6.2,0.6
6.12,0.75
6.12,0.75
6.07,0.86
6.07,0.86
5.99,1.0
5.99,1.0
5.93,1.1
5.93,1.1
5.84,1.2
5.77,1.32
5.77,1.32
5.66,1.44
5.66,1.44
5.59,1.54
5.59,1.54
5.47,1.66
5.47,1.66
5.38,1.76
5.38,1.76
5.28,1.85
5.28,1.85
5.17,1.96
5.17,1.96
5.08,2.05
5.08,2.05
5.0,2.14
4.89,2.23
4.89,2.23
4.8,2.32
4.8,2.32
4.69,2.42
4.69,2.42
4.6,2.53
4.6,2.53
4.5,2.64
4.5,2.64
4.4,2.73
4.4,2.73
4.31,2.84
4.31,2.84
4.22,2.95
4.17,3.06
4.17,3.06
4.11,3.19
4.11,3.19
4.08,3.33
4.08,3.33
4.02,3.46
4.02,3.46
4.0,3.6
4.0,3.6
3.94,3.72
3.94,3.72
3.91,3.86
3.91,3.86
3.93,3.97
3.93,3.97
3.91,4.14
3.91,4.14
3.91,4.28
3.91,4.28
3.97,4.42
3.97,4.42
4.0,4.59
4.0,4.59
4.04,4.71
4.1,4.86
4.1,4.86
4.15,4.98
4.15,4.98
4.23,5.1
4.23,5.1
4.31,5.22
4.31,5.22
4.38,5.33
4.38,5.33
4.5,5.43
4.5,5.43
4.61,5.52
4.61,5.52
4.72,5.59
4.72,5.59
4.86,5.68
4.86,5.68
4.97,5.75
4.97,5.75
5.1,5.84
5.1,5.84
5.25,5.86
5.25,5.86
5.37,5.89
5.51,5.95
5.51,5.95
5.66,5.98
5.66,5.98
5.79,5.98
5.79,5.98
5.94,5.99
5.94,5.99
6.1,5.96
6.1,5.96
6.25,5.95
6.25,5.95
6.39,5.92
6.39,5.92
6.55,5.9
6.55,5.9
6.69,5.84
6.69,5.84
6.82,5.78
6.82,5.78
6.97,5.7
6.97,5.7
7.09,5.6
7.09,5.6
7.21,5.49
7.21,5.49
7.33,5.39
7.33,5.39
7.44,5.26
7.44,5.26
7.53,5.11
7.63,4.98
7.63,4.98
7.69,4.82
7.69,4.82
7.74,4.66
7.74,4.66
7.8,4.5
7.8,4.5
7.83,4.34
7.83,4.34
7.87,4.18
7.87,4.18
7.87,4.0
7.87,4.0
7.88,3.85
7.84,3.68
7.84,3.68
7.83,3.51
7.83,3.51
7.79,3.36
7.79,3.36
7.72,3.22
7.72,3.22
7.69,3.08
7.69,3.08
7.61,2.95
7.61,2.95
7.54,2.81
7.54,2.81
7.47,2.69
7.47,2.69
7.37,2.57
7.37,2.57
7.27,2.46
7.27,2.46
7.18,2.36
7.18,2.36
7.07,2.26
6.97,2.18
6.97,2.18
6.84,2.1
6.84,2.1
6.71,2.04
6.71,2.04
6.57,1.96
6.45,1.92
6.45,1.92
6.33,1.86
6.33,1.86
6.19,1.82
6.19,1.82
6.04,1.81
6.04,1.81
5.88,1.79
5.74,1.79
5.74,1.79
5.58,1.8
5.58,1.8
5.46,1.79
5.46,1.79
5.31,1.84
5.31,1.84
5.16,1.87
5.16,1.87
5.03,1.92
5.03,1.92
4.91,1.98
4.91,1.98
4.77,2.05
4.77,2.05
4.66,2.12
4.66,2.12
4.53,2.21
4.53,2.21
4.42,2.29
4.32,2.4
4.32,2.4
4.22,2.52
4.22,2.52
4.12,2.61
4.12,2.61
4.04,2.73
4.04,2.73
3.97,2.84
3.97,2.84
3.89,2.96
3.89,2.96
3.83,3.1
3.83,3.1
3.79,3.24
3.79,3.24
3.73,3.37
3.71,3.53
3.71,3.53
3.68,3.65
3.68,3.65
3.68,3.79
3.68,3.79
3.68,3.96
3.68,3.96
3.69,4.1
3.69,4.1
3.73,4.24
3.73,4.24
3.76,4.41
3.81,4.55
3.81,4.55
3.87,4.69
3.87,4.69
3.91,4.85
3.91,4.85
3.99,4.97
3.99,4.97
4.08,5.11
4.08,5.11
4.15,5.23
4.15,5.23
4.25,5.35
4.25,5.35
4.38,5.46
4.38,5.46
4.5,5.54
4.5,5.54
4.63,5.64
4.63,5.64
4.75,5.73
4.75,5.73
4.9,5.79
4.9,5.79
5.04,5.83
5.04,5.83
5.21,5.88
5.21,5.88
5.35,5.91
5.35,5.91
5.52,5.93
5.67,5.93
5.67,5.93
5.67,5.93
5.82,5.94
5.82,5.94
5.97,5.94
5.97,5.94
6.09,5.95
6.27,5.89
6.27,5.89
6.43,5.85
6.43,5.85
6.58,5.78
6.58,5.78
6.71,5.7
6.71,5.7
6.87,5.59
6.87,5.59
6.99,5.49
7.13,5.37
7.13,5.37
7.23,5.26
7.23,5.26
7.36,5.12
7.36,5.12
7.43,4.98
7.43,4.98
7.51,4.85
7.51,4.85
7.58,4.69
7.58,4.69
7.66,4.54
7.66,4.54
7.71,4.39
7.71,4.39
7.73,4.24
7.73,4.24
7.75,4.06
7.75,4.06
7.75,3.91
7.75,3.91
7.75,3.75
7.75,3.75
7.72,3.58
7.72,3.58
7.71,3.44
7.71,3.44
7.64,3.28
7.64,3.28
7.59,3.14
7.54,3.0
7.54,3.0
7.47,2.87
7.47,2.87
7.42,2.74
7.42,2.74
7.33,2.61
7.33,2.61
7.26,2.48
7.26,2.48
7.16,2.38
7.16,2.38
7.06,2.27
7.06,2.27
6.96,2.16
6.96,2.16
6.86,2.08
6.86,2.08
6.74,1.99
6.74,1.99
6.62,1.9
6.62,1.9
6.49,1.85
6.36,1.79
6.36,1.79
6.21,1.75
6.21,1.75
6.08,1.71
6.08,1.71
5.95,1.66
5.95,1.66
5.83,1.61
5.67,1.61
5.67,1.61
5.53,1.6
5.53,1.6
5.37,1.59
5.37,1.59
5.23,1.6
5.23,1.6
5.08,1.61
5.08,1.61
4.94,1.64
4.94,1.64
4.81,1.68
4.81,1.68
4.66,1.73
4.66,1.73
4.53,1.79
4.53,1.79
4.41,1.87
4.29,1.94
4.29,1.94
4.15,2.02
4.15,2.02
4.07,2.11
4.07,2.11
3.95,2.21
3.95,2.21
3.86,2.33
3.86,2.33
3.76,2.44
3.76,2.44
3.68,2.55
3.68,2.55
3.59,2.68
3.59,2.68
3.52,2.81
3.52,2.81
3.46,2.93
3.42,3.08
3.42,3.08
3.36,3.2
3.36,3.2
